날짜,ACB,ACHC,ACMR,ACRS,ADEA,ADPT,ADSK,ADTN,AEP,ALEC,ALGN,ALTO,AMCX,AMRK,AMSC,AMTX,ANGI,ANIP,APEI,APP,APPN,ARCB,ARCT,ARHS,ARRY,ASLE,ASTE,ASTL,ATAI,AVTA,AVXL,AZPN,AZTA,BANR,BCML,BCPC,BELFB,BGC,BGNE,BLDE,BLDP,BMBL,BOOM,BPOP,BRKR,BRP,BSVN,BWEN,BZ,CABA,CAKE,CALM,CBAN,CCAP,CCCS,CCEP,CCOI,CDW,CENX,CGNX,CHCO,CHKP,CHX,CINF,CLDX,CLOV,CMCO,CMPO,CMPS,COHU,COKE,CORT,CRAI,CRDO,CRSR,CRUS,CVLT,CWST,DADA,DCGO,DCOMP,DGII,DH,DLO,DRS,DUOL,DVAX,EAST,EBC,ECPG,EEFT,EOLS,EOSE,ERII,ESQ,EVLV,EXC,EXEL,EXFY,EXLS,EXPD,EXTR,FANG,FBIZ,FCBC,FFIV,FGBI,FIVN,FLEX,FLNC,FSV,FTDR,FWRD,FWRG,GEHC,GEVO,GFS,GLAD,GLBE,GLPI,GNTX,GO,GOGL,GOOD,GPRE,HA,HAFC,HEES,HHS,HIMX,HLIT,HRMY,HSIC,HWKN,IAS,ICHR,IDXX,ILPT,IMCR,INSM,IONS,IOSP,IPAR,IPGP,IRTC,ITOS,JBHT,JJSF,JKHY,KALU,KLIC,KROS,KRT,LAMR,LAZR,LAZY,LFUS,LIFE,LIND,LKQ,LNW,LOCO,LPLA,LSEA,LSTR,LSXMA,LSXMK,ME,MEDP,METC,MGEE,MLCO,MPWR,MQ,MRSN,MSEX,MULN,MXL,MYGN,NARI,NBIX,NBTB,NFE,NNOX,NVCR,NVMI,NWSA,ODP,OLED,OLLI,OMAB,ONB,PACB,PAGP,PATK,PAX,PAYO,PCT,PDFS,PEGA,PFG,PGY,PLL,PLRX,PLTK,POWI,PPC,PRDO,PRTS,PRVA,PSEC,PTC,PTVE,PUBM,PZZA,QFIN,QRTEA,QRVO,QTRX,RCM,REAL,REFI,REG,RGTI,RILY,RMBL,RMR,ROAD,ROST,ROVR,RPD,RPRX,RYAAY,SABR,SANM,SBAC,SBRA,SCHL,SCPL,SGEN,SGML,SHBI,SIMO,SIRI,SKYW,SLDP,SLNA,SMBK,SNBR,SNCY,SNDL,SOUN,SPTN,SRCE,SRCL,SSB,SSNC,STAA,STGW,STX,SUPN,SWKS,SWTX,SYM,TECH,TENB,TER,TERN,TFFP,TFIN,TFSL,TH,TMCI,TOWN,TRIP,TRMB,TRMK,TTEK,TTMI,TVTX,TWNK,TWST,UMBF,URGN,VC,VERV,VOXR,VRA,VRRM,VTYX,WB,WEN,WERN,WSC,WTFC,WTW,XEL,XPEL,XRX,YORW,Z,ZBRA,ZI,ZTEK,ZYME
2023-05-01,0.6041,70.51,9.34,9.25,7.64,7.35,196.47,9.12,92.65,6.68,317.33,1.28,17.97,35.74,4.02,2.07,2.36,38.12,5.61,16.87,38.12,91.62,26.12,7.98,19.77,16.82,41.52,7.17,1.98,25.51,8.22,176.48,43.63,48.49,16.4,131.01,42.55,4.39,259.98,2.67,4.26,17.76,18.98,58.69,78.55,25.2,24.45,4.96,18.72,11.4,33.38,46.78,9.61,14.01,8.7,64.76,69.17,170.32,8.57,48.28,91.68,118.52,27.13,105.33,31.35,0.7798,35.08,7.37,8.08,33.93,594.55,22.77,104.97,8.14,17.47,85.05,58.35,89.6,5.9,8.22,16.05,29.13,10.69,13.79,15.3,139.39,10.52,3.502,11.39,51.05,110.21,8.7,1.71,22.1,38.43,3.55,43.18,18.83,7.76,35.096,116.47,17.44,141.93,27.5,23.7,134.26,13.04,66.07,20.7,17.4,148.4,27.24,106.7,16.69,80.78,1.07,59.18,9.51,27.25,52.03,27.87,29.66,8.88,11.75,34.01,8.22,15.66,36.98,8.41,6.59,14.18,32.76,82.4,40.61,15.95,28.02,489.6,2.08,58.34,20.17,35.68,100.92,151.56,117.93,133.05,14.07,176.47,154.78,163.13,63.6,48.02,46.07,13.4868,105.39,5.86,11.46,243.76,2.1,11.29,58.11,61.37,10.02,211.43,6.68,178.51,21.0628,22.0772,2.02,206.49,7.86,77.14,13.75,471.74,4.01,4.71,72.59,16.8075,24.53,21.7,63.82,104.02,31.88,30.01,10.29,66.92,90.74,17.37,43.67,133.65,65.43,85.99,13.17,11.31,13.41,69.26,15.01,5.37,6.19,36.28,46.31,73.98,0.834,53.99,22.31,10.35,74.96,22.29,13.2,4.65,27.98,6.59,125.62,7.98,13.62,74.81,17.99,0.7695,92.84,12.62,15.54,1.09,14.04,60.64,0.42,30.76,6.96,23.8,25.71,105.75,4.52,48.73,35.33,97.05,3.95,52.16,261.04,11.36,38.54,17.19,199.16,34.32,12.91,61.64,3.78,27.62,2.17,1.51,20.94,22.38,18.37,1.54,2.57,24.56,41.2,45.55,67.12,57.36,72.82,6.3,58.56,36.95,105.57,24.01,26.77,79.23,36.34,92.3,12.93,0.5974,51.25,12.0,12.46,26.03,23.32,18.21,46.91,23.67,138.15,11.84,22.61,26.24,12.37,60.27,14.29,135.5,16.04,2.94,5.28,16.98,39.15,17.11,22.18,46.21,45.43,67.33,233.24,70.17,72.37,15.39,42.22,43.92,287.45,21.7,1.49,8.43
2023-05-02,0.5935,67.21,9.19,8.95,7.3,7.01,192.42,8.8,91.28,6.39,306.84,1.27,17.3,35.5,3.99,2.07,2.3,37.99,5.38,16.26,36.31,90.61,25.3,7.65,18.38,16.45,41.59,7.03,1.89,24.81,8.0,172.88,42.61,45.82,15.66,130.51,43.58,4.44,263.45,2.6,4.22,17.24,17.38,57.0,78.26,23.98,23.48,4.73,17.78,11.58,33.26,46.4,9.04,13.68,8.6,65.26,68.13,167.86,8.28,46.47,89.8,120.75,25.84,103.64,30.85,0.7329,34.55,7.36,7.97,34.11,593.82,22.39,103.49,7.75,17.27,85.38,61.45,89.53,5.59,8.15,15.8,28.94,10.01,13.42,14.99,125.17,10.31,3.5,10.48,49.37,108.37,8.28,1.58,22.22,37.15,3.46,42.57,18.83,7.42,35.3,113.24,16.78,135.05,26.05,23.15,131.79,12.48,60.66,20.32,16.94,147.29,26.43,98.62,17.36,78.46,1.03,59.39,9.42,26.46,50.78,27.8,30.57,8.5,11.72,33.71,8.01,14.94,35.13,8.5,6.68,13.97,33.55,80.48,40.25,15.63,27.85,467.38,2.0,57.58,19.25,35.52,99.64,152.53,119.69,130.35,13.41,175.3,158.16,159.96,62.09,47.87,44.97,13.6503,102.18,5.95,11.31,243.46,1.98,11.5,57.22,59.92,10.22,196.14,6.14,177.73,20.3428,21.3184,1.91,200.28,7.56,77.02,13.42,468.13,3.93,4.38,69.37,18.225,23.98,21.26,60.0,103.45,29.55,28.47,11.22,65.31,89.01,16.98,43.07,130.98,66.5,88.07,12.54,11.3,12.91,67.76,14.24,5.25,6.035,36.42,44.15,71.29,0.81,52.75,23.3,10.1,75.46,21.77,12.44,4.55,27.27,6.22,125.28,7.35,12.63,74.38,16.76,0.727,93.43,12.27,15.59,1.03,13.88,59.99,0.4034,29.01,6.77,23.54,25.79,104.77,4.42,46.42,35.06,97.79,3.91,52.1,246.99,11.16,35.81,16.86,199.93,34.0,11.69,61.93,3.68,27.41,2.12,1.47,19.94,22.61,17.78,1.53,2.38,24.16,40.36,44.31,64.42,55.66,68.63,6.16,56.85,37.28,105.4,23.32,23.4,80.2,34.57,92.31,12.1,0.63,49.9,11.63,12.63,24.63,21.98,18.26,45.98,22.39,139.37,11.62,15.65,26.295,11.49,56.09,13.06,135.73,15.25,2.9385,5.4,16.64,37.74,16.09,22.02,46.07,44.62,64.82,227.49,69.1,69.74,15.21,41.76,42.83,255.44,21.98,1.435,8.2
2023-05-03,0.6034,67.95,9.14,9.0,7.27,7.5,193.7,8.72,90.87,6.56,303.11,1.36,16.73,34.85,3.92,2.17,2.34,38.32,5.49,16.45,35.17,90.02,26.48,7.43,18.29,16.51,43.7,7.03,1.9,24.48,8.34,179.28,44.01,45.37,15.87,130.67,42.95,4.49,265.0,2.63,4.27,17.72,17.46,55.12,80.23,23.99,23.4,4.55,18.22,12.24,32.58,47.52,9.08,13.61,9.17,65.45,73.58,164.97,8.1,47.35,89.79,119.66,25.88,104.44,31.46,0.7644,34.49,7.38,7.83,34.02,590.91,23.1,103.72,7.48,17.23,84.85,61.24,89.38,5.45,8.6,15.77,28.93,10.12,13.61,15.13,120.61,11.02,3.452,10.57,48.82,107.95,8.31,1.72,21.98,37.84,3.51,42.33,19.21,7.37,34.448,117.8,16.47,128.78,26.12,23.56,131.12,12.2,56.63,20.12,16.69,146.18,26.67,98.68,17.07,79.71,1.09,59.43,9.37,27.01,50.39,27.54,29.75,8.45,11.74,33.43,8.1,14.56,34.35,6.52,6.59,13.41,35.99,80.01,40.2,15.6,27.88,478.83,2.05,59.01,19.8,34.73,98.83,151.78,118.71,133.02,13.86,174.94,156.26,157.97,61.49,47.19,45.29,14.064,102.25,5.96,11.39,263.5,2.05,11.56,57.13,59.43,9.99,187.67,5.92,179.8,20.4751,21.45,2.0,205.48,7.4,77.26,12.87,466.11,4.06,6.4,71.58,14.3775,24.14,21.89,62.93,98.62,29.82,27.77,10.67,65.94,90.22,17.03,42.27,128.42,66.87,86.81,12.58,11.75,12.89,66.66,14.21,5.39,6.31,36.6,42.68,70.07,0.81,53.26,23.9,10.3,74.7,21.81,12.44,4.2,27.1,6.28,125.01,7.13,12.21,75.28,16.95,0.7784,93.62,16.4,15.54,1.05,13.92,59.66,0.3751,28.78,6.83,23.2,25.34,103.99,4.26,46.11,35.34,95.59,3.95,52.4,240.92,11.34,35.77,16.83,198.58,33.365,11.3,61.0,3.69,28.45,2.01,1.3162,19.95,22.87,18.07,1.56,2.33,23.79,40.52,43.91,64.24,55.02,70.09,6.04,55.92,37.22,105.22,24.16,25.35,85.98,34.64,92.16,12.9,0.614,49.55,11.35,12.6,25.8,22.22,17.1,47.41,21.96,139.48,11.42,15.91,26.45,12.26,55.72,12.8,132.72,16.15,2.87,5.42,16.55,39.05,16.24,21.89,46.16,43.46,62.91,226.15,68.5,70.52,14.76,41.88,42.4,258.5,21.45,1.3999,8.45
2023-05-04,0.61,68.29,8.88,8.85,7.16,6.43,193.03,8.71,91.44,6.72,304.11,1.37,14.66,34.98,3.7,1.75,2.38,38.04,5.13,16.62,33.73,85.73,26.58,7.61,17.69,16.17,40.44,6.98,1.95,23.83,8.4,164.06,44.35,43.6,15.72,129.25,41.81,4.05,260.61,2.54,4.32,17.64,17.56,54.7,81.58,23.03,23.14,4.59,19.11,12.21,32.71,48.68,8.95,13.23,9.35,66.0,69.83,163.86,7.93,50.49,89.72,118.46,26.01,104.01,31.49,0.7588,34.08,7.0,7.79,33.7,657.69,24.0,94.85,7.35,17.23,82.33,60.85,89.06,5.56,8.51,14.56,32.11,9.9,13.5,15.35,119.66,10.91,3.6,10.6,46.94,105.96,8.31,1.84,23.27,36.34,3.57,42.56,19.48,7.19,32.798,116.96,16.43,125.99,25.77,23.29,131.13,11.71,56.5,20.12,16.45,145.27,30.04,97.29,16.86,78.26,1.14,58.22,9.37,29.19,50.55,27.22,29.32,8.27,11.68,33.36,7.73,14.06,32.62,6.43,6.58,13.51,35.55,79.13,39.71,15.91,27.35,469.51,2.04,58.61,19.56,35.98,100.22,148.73,116.59,134.04,14.06,174.97,158.77,148.1,61.7,45.38,45.52,13.1982,97.11,5.76,11.04,260.18,2.05,11.27,56.2,57.78,9.52,180.95,5.83,177.52,19.8727,20.8305,2.02,205.19,8.29,77.96,12.73,458.93,4.14,7.04,72.45,13.23,23.39,21.09,62.7,95.84,29.32,29.95,14.4,66.74,89.47,16.72,41.52,134.93,66.52,82.1,12.16,11.9,12.81,64.55,13.51,5.35,6.75,36.96,41.88,69.29,0.7948,51.82,22.68,9.965,73.64,22.0,12.32,4.28,27.43,6.1,125.22,6.94,11.87,76.53,17.78,0.7142,93.99,18.39,15.59,1.1,13.84,60.1,0.3892,28.1,6.72,22.58,24.36,102.83,4.01,45.6,34.89,93.29,3.75,51.53,238.3,11.1,36.13,16.48,198.5,34.46,11.16,58.45,3.59,27.18,2.04,1.37,19.98,22.73,17.14,1.61,2.45,23.58,40.25,43.65,62.95,55.02,64.64,5.71,55.12,36.47,102.14,23.64,26.51,84.03,34.78,89.98,12.57,0.71,48.69,11.45,12.46,26.35,22.18,15.63,47.6,21.66,139.11,11.5,15.97,26.37,12.94,54.27,12.51,129.13,16.31,2.93,5.32,16.53,38.85,16.4,22.04,45.53,41.89,61.47,224.29,69.11,69.06,13.84,42.47,46.62,265.0,20.57,1.56,8.49
2023-05-05,0.656,69.18,10.47,8.98,7.24,6.35,194.94,8.75,92.11,7.41,313.64,1.4,15.06,36.3,3.9,1.87,2.44,39.14,5.34,17.16,33.96,87.82,27.1,8.19,18.37,16.25,42.12,7.16,2.01,24.11,8.44,172.57,45.59,45.16,15.89,128.46,43.22,4.17,249.79,2.64,4.64,17.52,18.59,56.73,78.53,24.29,24.03,4.84,18.71,12.58,32.79,50.42,9.18,13.48,8.93,65.6,66.91,165.99,8.29,49.6,91.37,120.96,27.17,105.24,33.28,0.81,34.74,7.43,8.04,34.46,655.84,24.07,96.59,7.63,17.84,79.46,61.15,90.73,5.82,8.41,14.5,31.49,10.21,13.82,15.73,123.56,11.27,3.502,10.9,48.57,110.25,8.5,2.03,24.21,38.56,3.84,42.85,19.48,7.46,31.408,117.67,16.45,132.8,26.02,23.98,133.22,12.49,55.59,20.5,17.93,146.49,29.78,97.27,16.91,78.99,1.21,59.41,9.42,30.93,51.05,28.11,29.65,8.54,11.59,31.83,8.13,14.5,33.6,6.07,6.78,13.47,35.86,79.75,40.73,16.6,28.49,488.49,2.03,59.83,19.4,36.2,99.68,152.66,118.17,124.79,14.25,179.12,162.8,152.93,63.02,46.8,44.12,13.7177,96.52,6.07,10.89,263.13,2.15,11.31,57.07,59.5,9.345,190.82,5.97,180.81,21.2685,22.3095,2.11,206.79,9.93,78.01,13.01,411.27,4.31,7.18,73.89,13.5,23.83,19.29,64.43,97.4,31.73,30.82,15.23,68.23,92.86,17.12,42.5,137.45,67.01,84.88,12.69,12.19,13.5,66.57,14.14,5.56,7.25,38.71,42.23,71.51,0.865,55.59,22.94,10.38,79.26,22.75,11.81,4.49,29.09,6.29,129.06,7.14,12.15,77.6,18.2,0.88,92.91,18.51,16.26,1.15,13.98,60.74,0.4092,36.69,7.32,22.51,27.86,104.44,3.97,46.9,35.1,95.41,3.67,52.65,239.59,11.29,37.41,16.69,199.87,36.84,11.57,58.86,3.73,28.06,2.1,1.37,20.675,23.11,17.63,1.73,2.66,23.99,42.54,44.37,65.5,55.35,67.33,5.71,55.94,36.71,104.12,23.6,27.04,83.13,36.06,92.63,12.46,0.7572,49.08,11.93,12.48,26.47,23.11,15.72,48.05,22.56,143.65,11.65,16.8,26.3,12.89,57.88,11.85,135.38,16.24,2.99,5.39,17.56,39.55,16.38,22.63,46.33,44.27,65.46,227.82,69.57,70.25,14.16,42.53,48.68,273.8,20.55,1.54,8.64
2023-05-06,0.65,68.9,10.07,8.4,7.26,6.6,191.99,8.62,92.14,7.93,306.07,1.36,15.28,36.66,3.9,2.27,2.56,42.58,5.45,17.62,35.5,87.68,28.52,8.37,18.66,16.26,41.42,7.29,2.01,24.18,8.41,171.65,45.43,44.43,15.35,128.1,43.0,4.15,253.92,2.73,4.59,17.34,17.44,56.31,77.15,23.78,23.66,4.82,18.41,11.7,33.36,48.6,8.91,13.63,9.08,65.29,65.29,166.13,8.46,49.61,87.7,122.45,27.12,106.0,33.36,0.8766,34.46,7.23,8.46,33.75,651.97,23.76,93.87,7.58,17.76,78.03,61.68,91.21,5.96,8.43,14.15,31.25,10.07,14.5,15.77,131.83,10.91,3.716,10.82,47.49,113.04,8.93,1.92,23.56,39.15,3.99,42.77,19.03,7.43,30.06,116.55,16.74,132.59,25.38,23.66,135.04,12.25,57.45,20.83,18.84,142.98,30.27,96.69,16.8,79.42,1.23,59.8,9.39,31.36,51.36,28.67,30.18,8.63,11.35,30.96,8.12,14.13,34.5,5.83,6.82,13.48,36.05,79.8,40.37,16.96,28.37,485.53,1.92,59.87,18.9,35.18,98.36,152.74,116.4,127.51,14.09,178.29,163.53,154.2,63.16,46.78,43.1,13.8716,94.56,6.49,10.84,259.54,2.14,11.18,57.18,59.18,9.06,193.15,6.05,179.32,21.4008,22.4567,2.16,209.52,10.09,77.65,12.71,418.62,4.46,7.42,74.05,13.32,23.85,18.32,65.76,97.9,31.88,30.68,16.36,69.38,93.09,17.14,42.04,139.27,67.6,85.17,12.44,12.25,13.26,65.71,14.54,5.56,7.42,38.78,43.87,71.4,0.8269,56.53,22.1,10.17,79.31,22.68,12.12,4.6,29.93,6.38,129.59,7.13,12.56,77.95,17.78,1.12,94.17,17.29,16.18,1.37,14.1,59.68,0.4517,36.85,7.97,22.22,27.93,104.83,4.04,47.61,35.52,96.23,3.72,53.33,233.13,11.35,37.75,16.95,198.23,37.73,11.33,60.26,3.6,27.36,2.23,1.42,20.4,23.6,18.06,1.73,2.72,23.74,41.35,43.86,64.06,55.79,67.63,5.84,56.29,36.79,105.24,23.59,28.1,82.27,36.59,91.42,13.15,0.7724,47.88,11.75,12.25,25.97,22.64,16.15,47.55,21.84,140.82,11.47,16.74,26.34,13.4,55.79,12.41,136.73,16.21,2.98,5.33,17.38,38.47,16.2,22.86,45.57,44.27,63.29,229.2,69.32,70.38,14.73,42.86,48.25,277.86,21.11,1.5119,8.76
2023-05-07,0.65,68.9,10.07,8.4,7.26,6.6,191.99,8.62,92.14,7.93,306.07,1.36,15.28,36.66,3.9,2.27,2.56,42.58,5.45,17.62,35.5,87.68,28.52,8.37,18.66,16.26,41.42,7.29,2.01,24.18,8.41,171.65,45.43,44.43,15.35,128.1,43.0,4.15,253.92,2.73,4.59,17.34,17.44,56.31,77.15,23.78,23.66,4.82,18.41,11.7,33.36,48.6,8.91,13.63,9.08,65.29,65.29,166.13,8.46,49.61,87.7,122.45,27.12,106.0,33.36,0.8766,34.46,7.23,8.46,33.75,651.97,23.76,93.87,7.58,17.76,78.03,61.68,91.21,5.96,8.43,14.15,31.25,10.07,14.5,15.77,131.83,10.91,3.716,10.82,47.49,113.04,8.93,1.92,23.56,39.15,3.99,42.77,19.03,7.43,30.06,116.55,16.74,132.59,25.38,23.66,135.04,12.25,57.45,20.83,18.84,142.98,30.27,96.69,16.8,79.42,1.23,59.8,9.39,31.36,51.36,28.67,30.18,8.63,11.35,30.96,8.12,14.13,34.5,5.83,6.82,13.48,36.05,79.8,40.37,16.96,28.37,485.53,1.92,59.87,18.9,35.18,98.36,152.74,116.4,127.51,14.09,178.29,163.53,154.2,63.16,46.78,43.1,13.8716,94.56,6.49,10.84,259.54,2.14,11.18,57.18,59.18,9.06,193.15,6.05,179.32,21.4008,22.4567,2.16,209.52,10.09,77.65,12.71,418.62,4.46,7.42,74.05,13.32,23.85,18.32,65.76,97.9,31.88,30.68,16.36,69.38,93.09,17.14,42.04,139.27,67.6,85.17,12.44,12.25,13.26,65.71,14.54,5.56,7.42,38.78,43.87,71.4,0.8269,56.53,22.1,10.17,79.31,22.68,12.12,4.6,29.93,6.38,129.59,7.13,12.56,77.95,17.78,1.12,94.17,17.29,16.18,1.37,14.1,59.68,0.4517,36.85,7.97,22.22,27.93,104.83,4.04,47.61,35.52,96.23,3.72,53.33,233.13,11.35,37.75,16.95,198.23,37.73,11.33,60.26,3.6,27.36,2.23,1.42,20.4,23.6,18.06,1.73,2.72,23.74,41.35,43.86,64.06,55.79,67.63,5.84,56.29,36.79,105.24,23.59,28.1,82.27,36.59,91.42,13.15,0.7724,47.88,11.75,12.25,25.97,22.64,16.15,47.55,21.84,140.82,11.47,16.74,26.34,13.4,55.79,12.41,136.73,16.21,2.98,5.33,17.38,38.47,16.2,22.86,45.57,44.27,63.29,229.2,69.32,70.38,14.73,42.86,48.25,277.86,21.11,1.5119,8.76
2023-05-08,0.65,68.9,10.07,8.4,7.26,6.6,191.99,8.62,92.14,7.93,306.07,1.36,15.28,36.66,3.9,2.27,2.56,42.58,5.45,17.62,35.5,87.68,28.52,8.37,18.66,16.26,41.42,7.29,2.01,24.18,8.41,171.65,45.43,44.43,15.35,128.1,43.0,4.15,253.92,2.73,4.59,17.34,17.44,56.31,77.15,23.78,23.66,4.82,18.41,11.7,33.36,48.6,8.91,13.63,9.08,65.29,65.29,166.13,8.46,49.61,87.7,122.45,27.12,106.0,33.36,0.8766,34.46,7.23,8.46,33.75,651.97,23.76,93.87,7.58,17.76,78.03,61.68,91.21,5.96,8.43,14.15,31.25,10.07,14.5,15.77,131.83,10.91,3.716,10.82,47.49,113.04,8.93,1.92,23.56,39.15,3.99,42.77,19.03,7.43,30.06,116.55,16.74,132.59,25.38,23.66,135.04,12.25,57.45,20.83,18.84,142.98,30.27,96.69,16.8,79.42,1.23,59.8,9.39,31.36,51.36,28.67,30.18,8.63,11.35,30.96,8.12,14.13,34.5,5.83,6.82,13.48,36.05,79.8,40.37,16.96,28.37,485.53,1.92,59.87,18.9,35.18,98.36,152.74,116.4,127.51,14.09,178.29,163.53,154.2,63.16,46.78,43.1,13.8716,94.56,6.49,10.84,259.54,2.14,11.18,57.18,59.18,9.06,193.15,6.05,179.32,21.4008,22.4567,2.16,209.52,10.09,77.65,12.71,418.62,4.46,7.42,74.05,13.32,23.85,18.32,65.76,97.9,31.88,30.68,16.36,69.38,93.09,17.14,42.04,139.27,67.6,85.17,12.44,12.25,13.26,65.71,14.54,5.56,7.42,38.78,43.87,71.4,0.8269,56.53,22.1,10.17,79.31,22.68,12.12,4.6,29.93,6.38,129.59,7.13,12.56,77.95,17.78,1.12,94.17,17.29,16.18,1.37,14.1,59.68,0.4517,36.85,7.97,22.22,27.93,104.83,4.04,47.61,35.52,96.23,3.72,53.33,233.13,11.35,37.75,16.95,198.23,37.73,11.33,60.26,3.6,27.36,2.23,1.42,20.4,23.6,18.06,1.73,2.72,23.74,41.35,43.86,64.06,55.79,67.63,5.84,56.29,36.79,105.24,23.59,28.1,82.27,36.59,91.42,13.15,0.7724,47.88,11.75,12.25,25.97,22.64,16.15,47.55,21.84,140.82,11.47,16.74,26.34,13.4,55.79,12.41,136.73,16.21,2.98,5.33,17.38,38.47,16.2,22.86,45.57,44.27,63.29,229.2,69.32,70.38,14.73,42.86,48.25,277.86,21.11,1.5119,8.76
2023-05-09,0.621,68.68,9.94,8.28,8.03,7.01,192.73,8.8,91.1,7.91,302.74,1.57,16.11,36.55,4.1,1.93,2.5,44.41,5.23,17.33,35.64,86.7,28.95,8.57,19.22,16.61,40.65,7.24,1.96,22.0,9.07,169.08,44.94,43.47,15.39,125.51,44.1,4.13,245.68,2.81,4.41,16.97,17.64,55.76,76.26,23.75,23.19,4.77,17.89,11.89,33.26,46.68,9.06,13.52,9.16,65.9,64.72,167.76,7.8,49.54,86.64,121.51,27.25,105.52,33.13,0.93,34.25,7.16,8.19,33.32,629.74,23.82,94.14,7.58,17.56,77.12,61.91,91.86,5.93,8.85,13.96,31.54,9.75,14.43,14.99,134.3,10.79,3.788,11.0,45.58,111.83,9.07,1.8,24.43,39.0,4.09,42.62,19.23,7.24,30.376,115.52,16.45,132.91,25.32,23.78,134.76,12.24,54.9,20.92,19.75,143.54,30.69,95.82,16.97,76.37,1.23,54.23,9.37,30.68,50.94,28.17,30.11,8.79,11.24,29.71,8.19,14.0,34.81,5.93,6.8,16.18,36.59,74.83,40.7,17.32,28.02,479.37,1.83,59.75,18.93,35.7,96.89,134.34,112.72,124.535,14.18,175.91,161.91,152.22,61.92,46.51,44.25,14.2275,94.76,6.33,10.65,254.82,2.13,10.97,57.2,59.83,9.19,192.5,6.24,177.62,20.4457,21.4965,2.16,204.93,10.08,77.73,12.42,401.38,4.43,8.0,74.21,12.96,23.4,17.99,69.86,97.24,32.43,30.32,16.36,70.02,90.85,16.93,41.96,135.72,65.97,86.36,12.26,12.03,13.31,64.99,14.66,5.06,7.36,37.98,44.24,70.51,0.8124,56.85,22.51,9.99,78.56,22.41,12.07,4.48,29.05,6.33,129.12,7.49,12.62,77.79,17.11,1.14,93.14,17.5,16.23,1.32,14.07,58.88,0.4378,39.2,7.45,21.86,27.9,104.08,4.72,44.25,33.99,98.35,3.67,52.85,234.12,11.33,37.84,17.0,200.0,37.74,11.25,59.31,3.42,26.94,2.07,1.41,20.4,22.1,18.32,1.75,2.72,23.62,41.14,43.28,63.13,55.35,66.33,5.53,57.31,36.18,99.82,25.48,27.88,81.08,36.32,90.29,13.0,0.77,47.54,11.35,14.23,25.01,22.2,15.9,47.29,21.28,143.98,11.54,16.58,26.21,13.52,56.76,11.95,132.99,17.75,2.97,5.29,17.29,39.14,15.62,22.97,45.03,44.7,62.8,228.87,69.11,75.77,14.78,42.86,47.49,270.16,20.44,1.53,9.88
2023-05-10,0.619,69.83,9.45,8.29,8.71,7.12,196.32,8.59,91.72,7.58,305.26,1.92,14.87,38.0,4.34,1.73,2.99,43.78,5.84,17.81,37.47,87.28,29.41,8.72,18.65,15.61,40.04,7.22,2.0,21.01,9.36,169.83,36.45,43.17,15.235,125.18,45.25,4.1,245.13,2.88,4.25,17.31,17.64,55.25,75.81,22.73,22.99,4.7,17.25,12.3,32.75,47.72,8.97,13.69,9.24,65.99,65.5,168.66,7.6,50.38,85.82,120.89,26.92,104.5,33.57,0.9175,34.36,7.21,8.59,34.24,629.92,24.0,97.06,7.88,17.5,78.93,62.88,93.38,5.76,8.61,13.51,31.4,9.81,14.43,15.39,147.7,10.94,4.078,11.23,45.84,111.78,10.52,2.15,24.48,40.34,4.06,42.92,19.38,5.91,30.514,114.03,16.66,130.49,25.56,23.95,135.26,12.81,54.62,21.14,20.01,145.11,30.84,96.1,16.86,75.9,1.2,54.5,9.43,31.59,50.79,28.32,31.5,8.7,11.25,29.71,7.97,14.01,35.62,6.06,6.86,16.08,35.8,76.22,41.84,15.18,26.19,485.11,1.96,59.86,19.17,35.83,96.75,135.24,112.69,127.93,14.58,176.61,161.22,153.3,61.56,47.38,45.02,14.1506,95.38,5.98,10.64,257.35,2.26,10.99,56.87,60.64,9.36,190.35,6.23,177.1,20.7469,21.7985,2.11,210.16,10.07,77.97,11.64,415.98,4.23,8.08,74.33,12.51,23.99,17.77,69.97,96.74,32.39,30.53,16.43,71.49,91.27,16.66,42.6,138.36,66.45,88.66,12.13,11.91,13.33,65.36,15.13,4.73,7.76,33.72,45.08,70.06,0.91,59.04,23.03,10.16,80.96,22.41,12.06,4.6,27.75,6.27,130.39,7.47,14.24,78.34,16.76,1.13,92.59,17.61,16.44,1.225,14.64,58.99,0.4874,37.92,9.19,21.58,28.33,101.95,4.65,46.24,33.86,99.59,3.55,53.35,237.05,11.49,38.97,17.74,199.99,39.35,11.12,57.44,3.42,26.44,2.12,1.37,20.56,21.1,18.09,1.81,2.55,23.4,41.44,43.53,62.66,55.36,67.62,5.76,57.27,36.72,98.56,26.09,26.52,81.2,37.51,90.96,13.0,0.68,48.17,11.35,13.95,26.14,21.91,15.79,47.66,20.94,144.27,11.68,16.28,26.41,13.21,56.33,11.5,133.51,18.41,2.92,5.4,17.3,39.5,15.49,23.21,44.92,44.08,62.11,228.07,69.3,76.01,14.3,43.25,47.34,271.77,21.1,1.54,9.69
